intersection_id,timestamp,hour,day_of_week,vehicle_count,avg_speed_kmh,density,traffic_state
4,2026-01-06 07:45:00,7,Tuesday,113,17.1,1.88,Critical
4,2026-01-06 08:00:00,8,Tuesday,129,8.9,2.15,Critical
4,2026-01-06 08:15:00,8,Tuesday,133,12.4,2.22,Critical
4,2026-01-06 08:30:00,8,Tuesday,117,5.0,1.95,Critical
4,2026-01-06 08:45:00,8,Tuesday,121,17.8,2.02,Critical
4,2026-01-06 09:00:00,9,Tuesday,73,27.3,1.22,Congested
4,2026-01-06 09:15:00,9,Tuesday,72,37.1,1.2,Congested
4,2026-01-06 09:30:00,9,Tuesday,74,33.3,1.23,Congested
4,2026-01-06 09:45:00,9,Tuesday,66,39.1,1.1,Moderate
4,2026-01-06 10:00:00,10,Tuesday,81,31.2,1.35,Congested
4,2026-01-06 10:15:00,10,Tuesday,86,23.1,1.43,Congested
4,2026-01-06 10:30:00,10,Tuesday,88,28.7,1.47,Congested
4,2026-01-06 10:45:00,10,Tuesday,72,23.1,1.2,Congested
4,2026-01-06 11:00:00,11,Tuesday,42,45.0,0.7,Moderate
4,2026-01-06 11:15:00,11,Tuesday,38,47.9,0.63,Free Flow
4,2026-01-06 11:30:00,11,Tuesday,42,41.3,0.7,Moderate
4,2026-01-06 11:45:00,11,Tuesday,69,30.3,1.15,Moderate
4,2026-01-06 12:00:00,12,Tuesday,59,35.5,0.98,Moderate
4,2026-01-06 12:15:00,12,Tuesday,44,45.4,0.73,Moderate
4,2026-01-06 12:30:00,12,Tuesday,52,40.0,0.87,Moderate
4,2026-01-06 12:45:00,12,Tuesday,57,37.3,0.95,Moderate
4,2026-01-06 13:00:00,13,Tuesday,41,40.3,0.68,Moderate
4,2026-01-06 13:15:00,13,Tuesday,50,38.3,0.83,Moderate
4,2026-01-06 13:30:00,13,Tuesday,55,40.6,0.92,Moderate
4,2026-01-06 13:45:00,13,Tuesday,43,35.9,0.72,Moderate
4,2026-01-06 14:00:00,14,Tuesday,46,50.0,0.77,Moderate
4,2026-01-06 14:15:00,14,Tuesday,50,39.9,0.83,Moderate
4,2026-01-06 14:30:00,14,Tuesday,56,36.3,0.93,Moderate
4,2026-01-06 14:45:00,14,Tuesday,59,35.7,0.98,Moderate
4,2026-01-06 15:00:00,15,Tuesday,57,30.5,0.95,Moderate
4,2026-01-06 15:15:00,15,Tuesday,62,38.3,1.03,Moderate
4,2026-01-06 15:30:00,15,Tuesday,57,35.5,0.95,Moderate
4,2026-01-06 15:45:00,15,Tuesday,43,45.2,0.72,Moderate
4,2026-01-06 16:00:00,16,Tuesday,82,20.2,1.37,Congested
4,2026-01-06 16:15:00,16,Tuesday,72,33.1,1.2,Congested
4,2026-01-06 16:30:00,16,Tuesday,76,29.7,1.27,Congested
4,2026-01-06 16:45:00,16,Tuesday,88,28.2,1.47,Congested
4,2026-01-06 17:00:00,17,Tuesday,131,14.0,2.18,Critical
4,2026-01-06 17:15:00,17,Tuesday,136,7.0,2.27,Critical
4,2026-01-06 17:30:00,17,Tuesday,132,5.4,2.2,Critical
4,2026-01-06 17:45:00,17,Tuesday,105,14.6,1.75,Critical
4,2026-01-06 18:00:00,18,Tuesday,135,5.0,2.25,Critical
4,2026-01-06 18:15:00,18,Tuesday,138,10.2,2.3,Critical
4,2026-01-06 18:30:00,18,Tuesday,126,9.9,2.1,Critical
4,2026-01-06 18:45:00,18,Tuesday,105,13.6,1.75,Critical
4,2026-01-06 19:00:00,19,Tuesday,81,33.0,1.35,Congested
4,2026-01-06 19:15:00,19,Tuesday,79,24.2,1.32,Congested
4,2026-01-06 19:30:00,19,Tuesday,85,34.1,1.42,Congested
4,2026-01-06 19:45:00,19,Tuesday,76,37.8,1.27,Congested
4,2026-01-06 20:00:00,20,Tuesday,36,37.9,0.6,Moderate
4,2026-01-06 20:15:00,20,Tuesday,61,42.1,1.02,Moderate
4,2026-01-06 20:30:00,20,Tuesday,63,36.2,1.05,Moderate
4,2026-01-06 20:45:00,20,Tuesday,56,31.5,0.93,Moderate
4,2026-01-06 21:00:00,21,Tuesday,63,34.3,1.05,Moderate
4,2026-01-06 21:15:00,21,Tuesday,46,44.5,0.77,Moderate
4,2026-01-06 21:30:00,21,Tuesday,46,49.0,0.77,Moderate
4,2026-01-06 21:45:00,21,Tuesday,46,43.8,0.77,Moderate
4,2026-01-06 22:00:00,22,Tuesday,54,42.8,0.9,Moderate
4,2026-01-06 22:15:00,22,Tuesday,39,46.9,0.65,Free Flow
4,2026-01-06 22:30:00,22,Tuesday,46,35.4,0.77,Moderate
4,2026-01-06 22:45:00,22,Tuesday,39,46.4,0.65,Free Flow
4,2026-01-06 23:00:00,23,Tuesday,33,46.7,0.55,Free Flow
4,2026-01-06 23:15:00,23,Tuesday,45,40.5,0.75,Moderate
4,2026-01-06 23:30:00,23,Tuesday,41,43.4,0.68,Moderate
4,2026-01-06 23:45:00,23,Tuesday,62,41.8,1.03,Moderate
4,2026-01-07 00:00:00,0,Wednesday,13,55.4,0.22,Free Flow
4,2026-01-07 00:15:00,0,Wednesday,2,57.5,0.03,Free Flow
4,2026-01-07 00:30:00,0,Wednesday,12,55.1,0.2,Free Flow
4,2026-01-07 00:45:00,0,Wednesday,6,62.7,0.1,Free Flow
4,2026-01-07 01:00:00,1,Wednesday,9,61.3,0.15,Free Flow
4,2026-01-07 01:15:00,1,Wednesday,7,62.3,0.12,Free Flow
4,2026-01-07 01:30:00,1,Wednesday,0,60.7,0.0,Free Flow
4,2026-01-07 01:45:00,1,Wednesday,0,61.3,0.0,Free Flow
4,2026-01-07 02:00:00,2,Wednesday,8,57.6,0.13,Free Flow
4,2026-01-07 02:15:00,2,Wednesday,9,50.1,0.15,Free Flow
4,2026-01-07 02:30:00,2,Wednesday,3,62.3,0.05,Free Flow
4,2026-01-07 02:45:00,2,Wednesday,12,52.5,0.2,Free Flow
4,2026-01-07 03:00:00,3,Wednesday,0,62.8,0.0,Free Flow
4,2026-01-07 03:15:00,3,Wednesday,6,62.8,0.1,Free Flow
4,2026-01-07 03:30:00,3,Wednesday,0,64.4,0.0,Free Flow
4,2026-01-07 03:45:00,3,Wednesday,3,61.7,0.05,Free Flow
4,2026-01-07 04:00:00,4,Wednesday,2,60.8,0.03,Free Flow
4,2026-01-07 04:15:00,4,Wednesday,6,56.2,0.1,Free Flow
4,2026-01-07 04:30:00,4,Wednesday,2,59.4,0.03,Free Flow
4,2026-01-07 04:45:00,4,Wednesday,0,59.1,0.0,Free Flow
4,2026-01-07 05:00:00,5,Wednesday,13,55.3,0.22,Free Flow
4,2026-01-07 05:15:00,5,Wednesday,11,57.1,0.18,Free Flow
4,2026-01-07 05:30:00,5,Wednesday,9,59.3,0.15,Free Flow
4,2026-01-07 05:45:00,5,Wednesday,12,52.2,0.2,Free Flow
4,2026-01-07 06:00:00,6,Wednesday,42,41.1,0.7,Moderate
4,2026-01-07 06:15:00,6,Wednesday,57,42.9,0.95,Moderate
4,2026-01-07 06:30:00,6,Wednesday,54,35.6,0.9,Moderate
4,2026-01-07 06:45:00,6,Wednesday,49,43.3,0.82,Moderate
4,2026-01-07 07:00:00,7,Wednesday,99,23.9,1.65,Congested
4,2026-01-07 07:15:00,7,Wednesday,141,7.5,2.35,Critical
4,2026-01-07 07:30:00,7,Wednesday,136,9.6,2.27,Critical
4,2026-01-07 07:45:00,7,Wednesday,137,5.0,2.28,Critical
4,2026-01-07 08:00:00,8,Wednesday,133,8.8,2.22,Critical
4,2026-01-07 08:15:00,8,Wednesday,134,5.0,2.23,Critical
4,2026-01-07 08:30:00,8,Wednesday,127,7.8,2.12,Critical
4,2026-01-07 08:45:00,8,Wednesday,102,14.3,1.7,Critical
4,2026-01-07 09:00:00,9,Wednesday,69,29.8,1.15,Moderate
4,2026-01-07 09:15:00,9,Wednesday,73,34.6,1.22,Congested
4,2026-01-07 09:30:00,9,Wednesday,77,25.5,1.28,Congested
4,2026-01-07 09:45:00,9,Wednesday,77,32.5,1.28,Congested
4,2026-01-07 10:00:00,10,Wednesday,68,29.8,1.13,Moderate
4,2026-01-07 10:15:00,10,Wednesday,78,28.8,1.3,Congested
4,2026-01-07 10:30:00,10,Wednesday,72,32.6,1.2,Congested
4,2026-01-07 10:45:00,10,Wednesday,76,23.6,1.27,Congested
4,2026-01-07 11:00:00,11,Wednesday,53,39.2,0.88,Moderate
4,2026-01-07 11:15:00,11,Wednesday,42,45.4,0.7,Moderate
4,2026-01-07 11:30:00,11,Wednesday,46,46.8,0.77,Moderate
4,2026-01-07 11:45:00,11,Wednesday,53,42.9,0.88,Moderate
4,2026-01-07 12:00:00,12,Wednesday,49,34.6,0.82,Moderate
4,2026-01-07 12:15:00,12,Wednesday,53,32.3,0.88,Moderate
4,2026-01-07 12:30:00,12,Wednesday,39,45.7,0.65,Free Flow
4,2026-01-07 12:45:00,12,Wednesday,62,31.0,1.03,Moderate
4,2026-01-07 13:00:00,13,Wednesday,43,44.1,0.72,Moderate
4,2026-01-07 13:15:00,13,Wednesday,54,38.0,0.9,Moderate
4,2026-01-07 13:30:00,13,Wednesday,49,40.7,0.82,Moderate
4,2026-01-07 13:45:00,13,Wednesday,41,45.7,0.68,Moderate
4,2026-01-07 14:00:00,14,Wednesday,38,53.2,0.63,Free Flow
4,2026-01-07 14:15:00,14,Wednesday,52,45.3,0.87,Moderate
4,2026-01-07 14:30:00,14,Wednesday,53,39.7,0.88,Moderate
4,2026-01-07 14:45:00,14,Wednesday,36,46.1,0.6,Free Flow
4,2026-01-07 15:00:00,15,Wednesday,61,39.8,1.02,Moderate
4,2026-01-07 15:15:00,15,Wednesday,46,38.7,0.77,Moderate
4,2026-01-07 15:30:00,15,Wednesday,55,35.0,0.92,Moderate
4,2026-01-07 15:45:00,15,Wednesday,45,48.3,0.75,Moderate
4,2026-01-07 16:00:00,16,Wednesday,56,40.0,0.93,Moderate
4,2026-01-07 16:15:00,16,Wednesday,67,30.9,1.12,Moderate
4,2026-01-07 16:30:00,16,Wednesday,62,35.9,1.03,Moderate
4,2026-01-07 16:45:00,16,Wednesday,82,26.0,1.37,Congested
4,2026-01-07 17:00:00,17,Wednesday,124,12.0,2.07,Critical
4,2026-01-07 17:15:00,17,Wednesday,127,14.9,2.12,Critical
4,2026-01-07 17:30:00,17,Wednesday,145,10.2,2.42,Critical
4,2026-01-07 17:45:00,17,Wednesday,107,16.5,1.78,Critical
4,2026-01-07 18:00:00,18,Wednesday,119,6.0,1.98,Critical
4,2026-01-07 18:15:00,18,Wednesday,128,7.9,2.13,Critical
4,2026-01-07 18:30:00,18,Wednesday,128,5.6,2.13,Critical
4,2026-01-07 18:45:00,18,Wednesday,112,23.4,1.87,Critical
4,2026-01-07 19:00:00,19,Wednesday,70,30.1,1.17,Moderate
4,2026-01-07 19:15:00,19,Wednesday,80,21.1,1.33,Congested
4,2026-01-07 19:30:00,19,Wednesday,73,28.7,1.22,Congested
4,2026-01-07 19:45:00,19,Wednesday,82,24.9,1.37,Congested
4,2026-01-07 20:00:00,20,Wednesday,39,35.6,0.65,Moderate
4,2026-01-07 20:15:00,20,Wednesday,48,44.7,0.8,Moderate
4,2026-01-07 20:30:00,20,Wednesday,41,47.2,0.68,Moderate
4,2026-01-07 20:45:00,20,Wednesday,58,30.1,0.97,Moderate
4,2026-01-07 21:00:00,21,Wednesday,49,39.7,0.82,Moderate
4,2026-01-07 21:15:00,21,Wednesday,51,44.5,0.85,Moderate
4,2026-01-07 21:30:00,21,Wednesday,52,39.4,0.87,Moderate
4,2026-01-07 21:45:00,21,Wednesday,40,46.1,0.67,Free Flow
4,2026-01-07 22:00:00,22,Wednesday,66,40.0,1.1,Moderate
4,2026-01-07 22:15:00,22,Wednesday,42,40.0,0.7,Moderate
4,2026-01-07 22:30:00,22,Wednesday,52,40.7,0.87,Moderate
4,2026-01-07 22:45:00,22,Wednesday,60,34.0,1.0,Moderate
4,2026-01-07 23:00:00,23,Wednesday,43,40.6,0.72,Moderate
4,2026-01-07 23:15:00,23,Wednesday,46,36.5,0.77,Moderate
4,2026-01-07 23:30:00,23,Wednesday,40,40.8,0.67,Free Flow
4,2026-01-07 23:45:00,23,Wednesday,44,36.9,0.73,Moderate
5,2026-01-01 00:00:00,0,Thursday,7,59.6,0.12,Free Flow
5,2026-01-01 00:15:00,0,Thursday,1,51.4,0.02,Free Flow
5,2026-01-01 00:30:00,0,Thursday,1,61.1,0.02,Free Flow
5,2026-01-01 00:45:00,0,Thursday,3,50.3,0.05,Free Flow
5,2026-01-01 01:00:00,1,Thursday,5,55.9,0.08,Free Flow
5,2026-01-01 01:15:00,1,Thursday,13,60.2,0.22,Free Flow
5,2026-01-01 01:30:00,1,Thursday,16,53.8,0.27,Free Flow
5,2026-01-01 01:45:00,1,Thursday,8,64.5,0.13,Free Flow
5,2026-01-01 02:00:00,2,Thursday,11,49.5,0.18,Free Flow
5,2026-01-01 02:15:00,2,Thursday,15,53.9,0.25,Free Flow
5,2026-01-01 02:30:00,2,Thursday,5,55.9,0.08,Free Flow
5,2026-01-01 02:45:00,2,Thursday,10,59.5,0.17,Free Flow
5,2026-01-01 03:00:00,3,Thursday,0,56.4,0.0,Free Flow
5,2026-01-01 03:15:00,3,Thursday,4,53.5,0.07,Free Flow
5,2026-01-01 03:30:00,3,Thursday,5,63.9,0.08,Free Flow
5,2026-01-01 03:45:00,3,Thursday,0,65.9,0.0,Free Flow
5,2026-01-01 04:00:00,4,Thursday,4,49.0,0.07,Free Flow
5,2026-01-01 04:15:00,4,Thursday,2,53.5,0.03,Free Flow
5,2026-01-01 04:30:00,4,Thursday,0,62.0,0.0,Free Flow
5,2026-01-01 04:45:00,4,Thursday,9,59.1,0.15,Free Flow
5,2026-01-01 05:00:00,5,Thursday,1,59.5,0.02,Free Flow
5,2026-01-01 05:15:00,5,Thursday,2,62.5,0.03,Free Flow
5,2026-01-01 05:30:00,5,Thursday,11,58.8,0.18,Free Flow
5,2026-01-01 05:45:00,5,Thursday,4,60.8,0.07,Free Flow
5,2026-01-01 06:00:00,6,Thursday,31,44.9,0.52,Free Flow
5,2026-01-01 06:15:00,6,Thursday,29,44.2,0.48,Free Flow
5,2026-01-01 06:30:00,6,Thursday,29,46.9,0.48,Free Flow
5,2026-01-01 06:45:00,6,Thursday,38,41.9,0.63,Free Flow
5,2026-01-01 07:00:00,7,Thursday,77,27.8,1.28,Congested
5,2026-01-01 07:15:00,7,Thursday,72,16.4,1.2,Congested
5,2026-01-01 07:30:00,7,Thursday,77,25.4,1.28,Congested
5,2026-01-01 07:45:00,7,Thursday,88,30.8,1.47,Congested
5,2026-01-01 08:00:00,8,Thursday,82,23.6,1.37,Congested
5,2026-01-01 08:15:00,8,Thursday,70,29.1,1.17,Moderate
5,2026-01-01 08:30:00,8,Thursday,86,26.0,1.43,Congested
5,2026-01-01 08:45:00,8,Thursday,80,30.0,1.33,Congested
5,2026-01-01 09:00:00,9,Thursday,47,37.6,0.78,Moderate
5,2026-01-01 09:15:00,9,Thursday,50,36.6,0.83,Moderate
5,2026-01-01 09:30:00,9,Thursday,48,36.9,0.8,Moderate
5,2026-01-01 09:45:00,9,Thursday,64,32.7,1.07,Moderate
5,2026-01-01 10:00:00,10,Thursday,48,36.3,0.8,Moderate
5,2026-01-01 10:15:00,10,Thursday,41,44.0,0.68,Moderate
5,2026-01-01 10:30:00,10,Thursday,52,44.4,0.87,Moderate
5,2026-01-01 10:45:00,10,Thursday,45,37.8,0.75,Moderate
5,2026-01-01 11:00:00,11,Thursday,21,46.9,0.35,Free Flow
5,2026-01-01 11:15:00,11,Thursday,46,33.1,0.77,Moderate
5,2026-01-01 11:30:00,11,Thursday,30,54.7,0.5,Free Flow
5,2026-01-01 11:45:00,11,Thursday,35,48.7,0.58,Free Flow
5,2026-01-01 12:00:00,12,Thursday,34,50.9,0.57,Free Flow
5,2026-01-01 12:15:00,12,Thursday,28,48.6,0.47,Free Flow
5,2026-01-01 12:30:00,12,Thursday,24,51.3,0.4,Free Flow
5,2026-01-01 12:45:00,12,Thursday,35,43.0,0.58,Free Flow
5,2026-01-01 13:00:00,13,Thursday,25,50.0,0.42,Free Flow
5,2026-01-01 13:15:00,13,Thursday,32,44.0,0.53,Free Flow
5,2026-01-01 13:30:00,13,Thursday,46,40.3,0.77,Moderate
5,2026-01-01 13:45:00,13,Thursday,34,48.6,0.57,Free Flow
5,2026-01-01 14:00:00,14,Thursday,27,55.8,0.45,Free Flow
5,2026-01-01 14:15:00,14,Thursday,41,49.4,0.68,Moderate
5,2026-01-01 14:30:00,14,Thursday,30,51.5,0.5,Free Flow
5,2026-01-01 14:45:00,14,Thursday,33,50.8,0.55,Free Flow
5,2026-01-01 15:00:00,15,Thursday,25,52.2,0.42,Free Flow
5,2026-01-01 15:15:00,15,Thursday,35,45.8,0.58,Free Flow
5,2026-01-01 15:30:00,15,Thursday,24,47.2,0.4,Free Flow
5,2026-01-01 15:45:00,15,Thursday,43,37.5,0.72,Moderate
5,2026-01-01 16:00:00,16,Thursday,59,31.5,0.98,Moderate
5,2026-01-01 16:15:00,16,Thursday,50,44.7,0.83,Moderate
5,2026-01-01 16:30:00,16,Thursday,53,37.3,0.88,Moderate
5,2026-01-01 16:45:00,16,Thursday,51,39.7,0.85,Moderate
5,2026-01-01 17:00:00,17,Thursday,72,36.5,1.2,Congested
5,2026-01-01 17:15:00,17,Thursday,82,27.9,1.37,Congested
5,2026-01-01 17:30:00,17,Thursday,83,27.4,1.38,Congested
5,2026-01-01 17:45:00,17,Thursday,73,30.8,1.22,Congested
5,2026-01-01 18:00:00,18,Thursday,75,30.0,1.25,Congested
5,2026-01-01 18:15:00,18,Thursday,90,26.1,1.5,Congested
5,2026-01-01 18:30:00,18,Thursday,88,32.0,1.47,Congested
5,2026-01-01 18:45:00,18,Thursday,91,26.0,1.52,Congested
5,2026-01-01 19:00:00,19,Thursday,49,47.9,0.82,Moderate
5,2026-01-01 19:15:00,19,Thursday,58,42.4,0.97,Moderate
5,2026-01-01 19:30:00,19,Thursday,52,39.5,0.87,Moderate
5,2026-01-01 19:45:00,19,Thursday,59,33.5,0.98,Moderate
5,2026-01-01 20:00:00,20,Thursday,44,48.9,0.73,Moderate
5,2026-01-01 20:15:00,20,Thursday,25,44.8,0.42,Free Flow
5,2026-01-01 20:30:00,20,Thursday,39,48.9,0.65,Free Flow
5,2026-01-01 20:45:00,20,Thursday,36,45.5,0.6,Free Flow
5,2026-01-01 21:00:00,21,Thursday,40,44.8,0.67,Free Flow
5,2026-01-01 21:15:00,21,Thursday,40,43.2,0.67,Free Flow
5,2026-01-01 21:30:00,21,Thursday,32,43.6,0.53,Free Flow
5,2026-01-01 21:45:00,21,Thursday,43,38.7,0.72,Moderate
5,2026-01-01 22:00:00,22,Thursday,32,46.0,0.53,Free Flow
5,2026-01-01 22:15:00,22,Thursday,32,57.6,0.53,Free Flow
5,2026-01-01 22:30:00,22,Thursday,41,44.5,0.68,Moderate
5,2026-01-01 22:45:00,22,Thursday,33,43.6,0.55,Free Flow
5,2026-01-01 23:00:00,23,Thursday,31,46.8,0.52,Free Flow
5,2026-01-01 23:15:00,23,Thursday,27,47.9,0.45,Free Flow
5,2026-01-01 23:30:00,23,Thursday,37,41.9,0.62,Free Flow
5,2026-01-01 23:45:00,23,Thursday,29,45.7,0.48,Free Flow
5,2026-01-02 00:00:00,0,Friday,14,51.1,0.23,Free Flow
5,2026-01-02 00:15:00,0,Friday,14,46.7,0.23,Free Flow
5,2026-01-02 00:30:00,0,Friday,9,57.7,0.15,Free Flow
5,2026-01-02 00:45:00,0,Friday,5,54.4,0.08,Free Flow
5,2026-01-02 01:00:00,1,Friday,12,58.9,0.2,Free Flow
5,2026-01-02 01:15:00,1,Friday,8,61.5,0.13,Free Flow
5,2026-01-02 01:30:00,1,Friday,3,57.3,0.05,Free Flow
5,2026-01-02 01:45:00,1,Friday,5,61.0,0.08,Free Flow
5,2026-01-02 02:00:00,2,Friday,3,67.6,0.05,Free Flow
5,2026-01-02 02:15:00,2,Friday,7,55.8,0.12,Free Flow
5,2026-01-02 02:30:00,2,Friday,0,58.0,0.0,Free Flow
5,2026-01-02 02:45:00,2,Friday,16,59.5,0.27,Free Flow
5,2026-01-02 03:00:00,3,Friday,6,54.1,0.1,Free Flow
5,2026-01-02 03:15:00,3,Friday,6,56.3,0.1,Free Flow
5,2026-01-02 03:30:00,3,Friday,10,57.5,0.17,Free Flow
5,2026-01-02 03:45:00,3,Friday,2,55.8,0.03,Free Flow
5,2026-01-02 04:00:00,4,Friday,5,51.0,0.08,Free Flow
5,2026-01-02 04:15:00,4,Friday,16,54.2,0.27,Free Flow
5,2026-01-02 04:30:00,4,Friday,2,57.2,0.03,Free Flow
5,2026-01-02 04:45:00,4,Friday,9,59.6,0.15,Free Flow
5,2026-01-02 05:00:00,5,Friday,9,50.6,0.15,Free Flow
5,2026-01-02 05:15:00,5,Friday,21,48.0,0.35,Free Flow
5,2026-01-02 05:30:00,5,Friday,14,56.5,0.23,Free Flow
5,2026-01-02 05:45:00,5,Friday,0,61.6,0.0,Free Flow
5,2026-01-02 06:00:00,6,Friday,26,46.8,0.43,Free Flow
5,2026-01-02 06:15:00,6,Friday,35,45.8,0.58,Free Flow
5,2026-01-02 06:30:00,6,Friday,33,52.0,0.55,Free Flow
5,2026-01-02 06:45:00,6,Friday,38,43.7,0.63,Free Flow
5,2026-01-02 07:00:00,7,Friday,83,29.3,1.38,Congested
5,2026-01-02 07:15:00,7,Friday,68,30.6,1.13,Moderate
5,2026-01-02 07:30:00,7,Friday,81,28.2,1.35,Congested
5,2026-01-02 07:45:00,7,Friday,85,24.1,1.42,Congested
5,2026-01-02 08:00:00,8,Friday,74,28.3,1.23,Congested
5,2026-01-02 08:15:00,8,Friday,91,23.3,1.52,Congested
5,2026-01-02 08:30:00,8,Friday,77,31.9,1.28,Congested
5,2026-01-02 08:45:00,8,Friday,91,25.9,1.52,Congested
5,2026-01-02 09:00:00,9,Friday,56,29.2,0.93,Moderate
5,2026-01-02 09:15:00,9,Friday,43,41.0,0.72,Moderate
5,2026-01-02 09:30:00,9,Friday,48,43.9,0.8,Moderate
5,2026-01-02 09:45:00,9,Friday,47,46.4,0.78,Moderate
5,2026-01-02 10:00:00,10,Friday,58,29.8,0.97,Moderate
5,2026-01-02 10:15:00,10,Friday,47,35.3,0.78,Moderate
5,2026-01-02 10:30:00,10,Friday,47,43.6,0.78,Moderate
5,2026-01-02 10:45:00,10,Friday,43,48.2,0.72,Moderate
5,2026-01-02 11:00:00,11,Friday,43,32.8,0.72,Moderate
5,2026-01-02 11:15:00,11,Friday,40,42.9,0.67,Free Flow
5,2026-01-02 11:30:00,11,Friday,28,45.4,0.47,Free Flow
5,2026-01-02 11:45:00,11,Friday,18,54.6,0.3,Free Flow
5,2026-01-02 12:00:00,12,Friday,34,50.9,0.57,Free Flow
5,2026-01-02 12:15:00,12,Friday,42,43.2,0.7,Moderate
5,2026-01-02 12:30:00,12,Friday,43,47.4,0.72,Moderate
5,2026-01-02 12:45:00,12,Friday,29,42.8,0.48,Free Flow
5,2026-01-02 13:00:00,13,Friday,26,50.9,0.43,Free Flow
5,2026-01-02 13:15:00,13,Friday,34,55.0,0.57,Free Flow
5,2026-01-02 13:30:00,13,Friday,33,49.9,0.55,Free Flow
5,2026-01-02 13:45:00,13,Friday,28,51.7,0.47,Free Flow
5,2026-01-02 14:00:00,14,Friday,27,44.9,0.45,Free Flow
5,2026-01-02 14:15:00,14,Friday,37,49.7,0.62,Free Flow
5,2026-01-02 14:30:00,14,Friday,30,51.2,0.5,Free Flow
5,2026-01-02 14:45:00,14,Friday,28,50.1,0.47,Free Flow
5,2026-01-02 15:00:00,15,Friday,47,37.2,0.78,Moderate
5,2026-01-02 15:15:00,15,Friday,29,41.5,0.48,Free Flow
5,2026-01-02 15:30:00,15,Friday,28,45.9,0.47,Free Flow
5,2026-01-02 15:45:00,15,Friday,25,57.6,0.42,Free Flow
5,2026-01-02 16:00:00,16,Friday,42,44.1,0.7,Moderate
5,2026-01-02 16:15:00,16,Friday,56,39.9,0.93,Moderate
5,2026-01-02 16:30:00,16,Friday,45,47.3,0.75,Moderate
5,2026-01-02 16:45:00,16,Friday,63,38.4,1.05,Moderate
5,2026-01-02 17:00:00,17,Friday,98,15.5,1.63,Congested
5,2026-01-02 17:15:00,17,Friday,83,23.5,1.38,Congested
5,2026-01-02 17:30:00,17,Friday,82,27.4,1.37,Congested
5,2026-01-02 17:45:00,17,Friday,81,30.5,1.35,Congested
5,2026-01-02 18:00:00,18,Friday,89,27.1,1.48,Congested
5,2026-01-02 18:15:00,18,Friday,82,31.3,1.37,Congested
5,2026-01-02 18:30:00,18,Friday,89,20.6,1.48,Congested
5,2026-01-02 18:45:00,18,Friday,69,37.8,1.15,Moderate
5,2026-01-02 19:00:00,19,Friday,49,39.6,0.82,Moderate
5,2026-01-02 19:15:00,19,Friday,66,37.5,1.1,Moderate
5,2026-01-02 19:30:00,19,Friday,54,37.6,0.9,Moderate
5,2026-01-02 19:45:00,19,Friday,37,41.4,0.62,Free Flow
5,2026-01-02 20:00:00,20,Friday,39,33.1,0.65,Moderate
5,2026-01-02 20:15:00,20,Friday,19,52.7,0.32,Free Flow
5,2026-01-02 20:30:00,20,Friday,38,40.4,0.63,Free Flow
5,2026-01-02 20:45:00,20,Friday,35,53.9,0.58,Free Flow
5,2026-01-02 21:00:00,21,Friday,39,39.1,0.65,Moderate
5,2026-01-02 21:15:00,21,Friday,32,46.5,0.53,Free Flow
5,2026-01-02 21:30:00,21,Friday,34,47.9,0.57,Free Flow
5,2026-01-02 21:45:00,21,Friday,45,45.2,0.75,Moderate
5,2026-01-02 22:00:00,22,Friday,29,42.1,0.48,Free Flow
5,2026-01-02 22:15:00,22,Friday,22,46.5,0.37,Free Flow
5,2026-01-02 22:30:00,22,Friday,31,45.1,0.52,Free Flow
5,2026-01-02 22:45:00,22,Friday,28,47.6,0.47,Free Flow
5,2026-01-02 23:00:00,23,Friday,37,43.8,0.62,Free Flow
5,2026-01-02 23:15:00,23,Friday,35,46.6,0.58,Free Flow
5,2026-01-02 23:30:00,23,Friday,37,37.5,0.62,Moderate
5,2026-01-02 23:45:00,23,Friday,32,50.9,0.53,Free Flow
5,2026-01-03 00:00:00,0,Saturday,18,54.4,0.3,Free Flow
5,2026-01-03 00:15:00,0,Saturday,5,54.8,0.08,Free Flow
5,2026-01-03 00:30:00,0,Saturday,10,54.4,0.17,Free Flow
5,2026-01-03 00:45:00,0,Saturday,8,62.1,0.13,Free Flow
5,2026-01-03 01:00:00,1,Saturday,13,52.8,0.22,Free Flow
5,2026-01-03 01:15:00,1,Saturday,0,60.9,0.0,Free Flow
5,2026-01-03 01:30:00,1,Saturday,0,56.4,0.0,Free Flow
5,2026-01-03 01:45:00,1,Saturday,11,53.5,0.18,Free Flow
5,2026-01-03 02:00:00,2,Saturday,12,54.6,0.2,Free Flow
5,2026-01-03 02:15:00,2,Saturday,3,69.3,0.05,Free Flow
5,2026-01-03 02:30:00,2,Saturday,10,53.7,0.17,Free Flow
5,2026-01-03 02:45:00,2,Saturday,9,57.1,0.15,Free Flow
5,2026-01-03 03:00:00,3,Saturday,8,54.5,0.13,Free Flow
5,2026-01-03 03:15:00,3,Saturday,3,51.3,0.05,Free Flow
5,2026-01-03 03:30:00,3,Saturday,7,57.0,0.12,Free Flow
5,2026-01-03 03:45:00,3,Saturday,3,62.1,0.05,Free Flow
5,2026-01-03 04:00:00,4,Saturday,4,62.7,0.07,Free Flow
5,2026-01-03 04:15:00,4,Saturday,0,54.9,0.0,Free Flow
5,2026-01-03 04:30:00,4,Saturday,8,53.1,0.13,Free Flow
5,2026-01-03 04:45:00,4,Saturday,0,61.4,0.0,Free Flow
